grade_id,student_id,subject_id,grade,exam_date
4954,2592,15,C,2024-08-21 05:22:44.776820
4955,2017,24,A,2024-10-03 05:22:44.776825
4956,3548,38,B,2024-08-22 05:22:44.776830
4957,4819,47,F,2024-09-26 05:22:44.776834
4958,2802,38,C,2024-09-25 05:22:44.776839
4959,2410,39,A,2024-09-02 05:22:44.776844
4960,3750,15,A,2024-09-05 05:22:44.776850
4961,3939,29,D,2024-08-28 05:22:44.776854
4962,4841,46,D,2024-10-24 05:22:44.776859
4963,4784,26,D,2024-08-23 05:22:44.776885
4964,2348,6,D,2024-09-04 05:22:44.776890
4965,4767,25,D,2024-09-23 05:22:44.776895
4966,262,12,F,2024-08-07 05:22:44.776900
4967,3494,47,B,2024-08-04 05:22:44.776904
4968,583,10,F,2024-08-12 05:22:44.776909
4969,3237,18,A,2024-07-27 05:22:44.776914
4970,2686,3,B,2024-07-28 05:22:44.776918
4971,1631,25,C,2024-09-24 05:22:44.776923
4972,2218,49,F,2024-08-07 05:22:44.776927
4973,3504,38,B,2024-10-09 05:22:44.776932
4974,1116,15,B,2024-10-04 05:22:44.776936
4975,2392,48,D,2024-08-31 05:22:44.776940
4976,4715,47,C,2024-10-01 05:22:44.776944
4977,3982,28,C,2024-10-02 05:22:44.776948
4978,685,18,A,2024-10-06 05:22:44.776952
4979,254,42,A,2024-09-14 05:22:44.776957
4980,3106,27,F,2024-10-15 05:22:44.776961
4981,4532,24,A,2024-08-20 05:22:44.776966
4982,4225,32,C,2024-10-02 05:22:44.776970
4983,3154,34,A,2024-08-27 05:22:44.776975
4984,2820,35,B,2024-09-26 05:22:44.776979
4985,3780,16,C,2024-08-31 05:22:44.776983
4986,4611,46,B,2024-10-23 05:22:44.776988
4987,2403,40,B,2024-09-09 05:22:44.776992
4988,1319,28,F,2024-09-28 05:22:44.776997
4989,1421,21,D,2024-08-22 05:22:44.777001
4990,4032,19,A,2024-08-28 05:22:44.777006
4991,168,42,C,2024-07-28 05:22:44.777010
4992,824,1,B,2024-09-22 05:22:44.777019
4993,2837,46,D,2024-08-14 05:22:44.777024
4994,3945,36,B,2024-08-28 05:22:44.777028
4995,3126,18,B,2024-08-25 05:22:44.777033
4996,3509,4,B,2024-08-21 05:22:44.777037
4997,2807,16,F,2024-08-22 05:22:44.777041
4998,3301,47,A,2024-09-04 05:22:44.777045
4999,3359,7,B,2024-09-05 05:22:44.777050
5000,791,48,D,2024-07-29 05:22:44.777055
5001,174,26,B,2024-09-08 05:22:44.777059
5002,4736,50,A,2024-08-20 05:22:44.777063
5003,1878,4,B,2024-09-30 05:22:44.777067
5004,1319,5,F,2024-09-17 05:22:44.777072
5005,2786,48,F,2024-08-13 05:22:44.777076
5006,1707,47,F,2024-08-14 05:22:44.777081
5007,2862,43,C,2024-08-03 05:22:44.777085
5008,2262,13,B,2024-08-30 05:22:44.777089
5009,4087,3,A,2024-08-05 05:22:44.777094
5010,1958,34,A,2024-09-29 05:22:44.777098
5011,29,28,A,2024-10-13 05:22:44.777103
5012,2415,45,C,2024-08-14 05:22:44.777107
5013,4447,49,F,2024-08-04 05:22:44.777112
5014,432,5,F,2024-10-06 05:22:44.777116
5015,1737,36,A,2024-09-04 05:22:44.777120
5016,974,11,A,2024-08-26 05:22:44.777125
5017,3261,50,D,2024-10-02 05:22:44.777129
5018,3590,8,D,2024-08-22 05:22:44.777133
5019,1994,33,F,2024-10-20 05:22:44.777138
5020,4321,7,C,2024-10-07 05:22:44.777142
5021,2598,4,D,2024-08-06 05:22:44.777148
5022,3955,38,F,2024-10-11 05:22:44.777153
5023,855,22,D,2024-09-29 05:22:44.777157
5024,682,44,B,2024-09-02 05:22:44.777162
5025,215,5,C,2024-09-10 05:22:44.777166
5026,2207,16,B,2024-10-08 05:22:44.777170
5027,2520,38,A,2024-10-13 05:22:44.777175
5028,1798,31,B,2024-10-22 05:22:44.777179
5029,983,26,A,2024-10-05 05:22:44.777184
5030,572,47,A,2024-10-17 05:22:44.777188
5031,676,27,D,2024-08-16 05:22:44.777192
5032,1149,36,C,2024-08-06 05:22:44.777197
5033,2095,26,F,2024-08-14 05:22:44.777201
5034,4407,21,F,2024-08-24 05:22:44.777205
5035,367,10,B,2024-10-04 05:22:44.777210
5036,2622,29,C,2024-08-25 05:22:44.777215
5037,3616,7,F,2024-07-30 05:22:44.777219
5038,823,26,A,2024-09-24 05:22:44.777223
5039,608,6,A,2024-08-01 05:22:44.777227
5040,4257,45,F,2024-09-12 05:22:44.777232
5041,2759,15,F,2024-10-02 05:22:44.777236
5042,2139,48,F,2024-09-13 05:22:44.777241
5043,1856,5,F,2024-10-10 05:22:44.777265
5044,3400,30,B,2024-10-13 05:22:44.777270
5045,3366,50,F,2024-08-06 05:22:44.777275
5046,4303,50,C,2024-09-03 05:22:44.777279
5047,3118,27,F,2024-08-15 05:22:44.777284
5048,2475,19,A,2024-08-19 05:22:44.777288
5049,3520,9,A,2024-09-12 05:22:44.777292
5050,2249,3,C,2024-09-23 05:22:44.777297
5051,1981,19,B,2024-09-04 05:22:44.777302
5052,4353,19,C,2024-10-19 05:22:44.777306
5053,4985,4,B,2024-07-30 05:22:44.777311
5054,4390,50,F,2024-10-12 05:22:44.777316
5055,622,14,B,2024-08-07 05:22:44.777320
5056,1200,35,B,2024-08-16 05:22:44.777325
5057,1641,1,C,2024-10-04 05:22:44.777329
5058,4336,22,F,2024-10-25 05:22:44.777334
5059,1509,37,B,2024-10-20 05:22:44.777338
5060,264,30,C,2024-10-24 05:22:44.777343
5061,1052,15,B,2024-08-31 05:22:44.777347
5062,3150,7,D,2024-09-27 05:22:44.777351
5063,2554,8,D,2024-10-21 05:22:44.777356
5064,2302,21,B,2024-08-28 05:22:44.777360
5065,1634,33,C,2024-08-19 05:22:44.777364
5066,130,42,D,2024-07-29 05:22:44.777369
5067,4423,42,B,2024-09-10 05:22:44.777374
5068,327,7,B,2024-09-29 05:22:44.777378
5069,2381,23,A,2024-08-17 05:22:44.777382
5070,3709,47,D,2024-09-10 05:22:44.777386
5071,3921,34,D,2024-09-19 05:22:44.777391
5072,1777,49,F,2024-10-12 05:22:44.777395
5073,1149,24,C,2024-10-15 05:22:44.777399
5074,4905,26,F,2024-09-28 05:22:44.777404
5075,436,46,D,2024-09-14 05:22:44.777408
5076,2672,11,F,2024-08-23 05:22:44.777412
5077,3162,34,C,2024-10-10 05:22:44.777416
5078,708,24,C,2024-08-18 05:22:44.777421
5079,2353,35,F,2024-10-17 05:22:44.777425
5080,2137,23,F,2024-10-17 05:22:44.777430
5081,3700,35,A,2024-08-26 05:22:44.777434
5082,3022,24,D,2024-07-31 05:22:44.777438
5083,2320,4,A,2024-10-01 05:22:44.777442
5084,498,32,F,2024-09-12 05:22:44.777447
5085,4329,43,C,2024-10-02 05:22:44.777452
5086,4389,2,F,2024-09-27 05:22:44.777456
5087,4627,40,F,2024-08-24 05:22:44.777461
5088,3599,36,A,2024-09-29 05:22:44.777466
5089,1453,31,A,2024-08-25 05:22:44.777471
5090,927,11,B,2024-10-17 05:22:44.777475
5091,2333,35,D,2024-10-05 05:22:44.777479
5092,3921,19,F,2024-08-11 05:22:44.777485
5093,2399,33,B,2024-08-27 05:22:44.777489
5094,3915,33,F,2024-08-01 05:22:44.777493
5095,3430,39,B,2024-09-27 05:22:44.777498
5096,1239,27,D,2024-10-25 05:22:44.777502
5097,4934,1,B,2024-10-05 05:22:44.777507
5098,599,14,D,2024-10-21 05:22:44.777538
5099,1461,23,A,2024-08-25 05:22:44.777543
5100,1303,36,F,2024-10-01 05:22:44.777547
5101,3823,35,D,2024-09-19 05:22:44.777551
5102,4371,40,A,2024-08-25 05:22:44.777556
5103,975,14,D,2024-09-30 05:22:44.777560
5104,4230,32,D,2024-10-25 05:22:44.777565
5105,2016,43,D,2024-09-18 05:22:44.777569
5106,237,26,C,2024-09-05 05:22:44.777573
5107,1014,10,A,2024-09-13 05:22:44.777578
5108,982,42,C,2024-08-08 05:22:44.777582
5109,3420,20,A,2024-10-24 05:22:44.777586
5110,377,39,D,2024-09-22 05:22:44.777591
5111,632,41,C,2024-10-13 05:22:44.777595
5112,3509,1,B,2024-08-14 05:22:44.777600
5113,479,8,F,2024-09-25 05:22:44.777605
5114,2687,2,D,2024-08-13 05:22:44.777609
5115,3036,4,C,2024-08-25 05:22:44.777613
5116,2422,42,B,2024-08-14 05:22:44.777618
5117,3029,2,C,2024-08-19 05:22:44.777622
5118,3714,36,F,2024-07-27 05:22:44.777626
5119,2660,46,F,2024-08-03 05:22:44.777631
5120,3786,20,B,2024-09-04 05:22:44.777635
5121,546,42,C,2024-10-19 05:22:44.777639
5122,352,17,D,2024-08-18 05:22:44.777643
5123,269,1,B,2024-10-25 05:22:44.777648
5124,1903,21,C,2024-10-10 05:22:44.777652
5125,4228,48,C,2024-08-31 05:22:44.777656
5126,502,45,D,2024-08-02 05:22:44.777661
5127,1921,37,A,2024-09-06 05:22:44.777665
5128,3419,44,A,2024-09-15 05:22:44.777670
5129,2424,7,F,2024-10-24 05:22:44.777675
5130,3390,30,A,2024-09-17 05:22:44.777679
5131,3964,11,D,2024-09-21 05:22:44.777683
5132,55,7,C,2024-09-24 05:22:44.777688
5133,4475,36,C,2024-08-11 05:22:44.777692
5134,3203,25,A,2024-09-30 05:22:44.777697
5135,2264,4,F,2024-09-30 05:22:44.777702
5136,739,28,B,2024-09-27 05:22:44.777707
5137,1425,18,F,2024-10-22 05:22:44.777711
5138,1547,36,D,2024-08-07 05:22:44.777716
5139,607,41,C,2024-08-14 05:22:44.777721
5140,4293,4,D,2024-08-11 05:22:44.777725
5141,3457,29,B,2024-10-18 05:22:44.777730
5142,2753,21,B,2024-08-30 05:22:44.777734
5143,1191,10,B,2024-09-09 05:22:44.777738
5144,2207,19,B,2024-09-05 05:22:44.777743
5145,1871,50,A,2024-08-03 05:22:44.777747
5146,3755,35,F,2024-09-02 05:22:44.777751
5147,2517,39,F,2024-08-17 05:22:44.777755
5148,3478,3,C,2024-08-25 05:22:44.777760
5149,541,3,C,2024-08-07 05:22:44.777764
5150,235,8,B,2024-10-21 05:22:44.777768
5151,32,13,B,2024-08-10 05:22:44.777773
5152,2147,20,B,2024-08-13 05:22:44.777777
5153,2151,26,B,2024-10-02 05:22:44.777781
5154,342,46,C,2024-08-04 05:22:44.777786
5155,4946,37,C,2024-09-04 05:22:44.777790
5156,28,10,C,2024-09-26 05:22:44.777794
5157,2464,20,F,2024-08-25 05:22:44.777798
5158,2139,1,B,2024-08-14 05:22:44.777803
5159,916,46,B,2024-10-25 05:22:44.777807
5160,139,20,C,2024-09-29 05:22:44.777812
5161,839,1,B,2024-09-16 05:22:44.777816
5162,3463,18,F,2024-09-07 05:22:44.777820
5163,4286,19,A,2024-09-14 05:22:44.777824
5164,4456,14,A,2024-09-23 05:22:44.777828
5165,1834,1,C,2024-08-17 05:22:44.777833
5166,458,20,C,2024-09-15 05:22:44.777837
5167,3070,21,A,2024-08-10 05:22:44.777841
5168,4162,18,F,2024-09-27 05:22:44.777845
5169,2788,30,D,2024-08-10 05:22:44.777849
5170,4388,17,A,2024-10-14 05:22:44.777854
5171,2644,10,F,2024-09-03 05:22:44.777858
5172,4135,18,A,2024-08-25 05:22:44.777862
5173,4701,49,B,2024-09-29 05:22:44.777867
5174,2414,13,D,2024-10-13 05:22:44.777871
5175,941,10,B,2024-10-21 05:22:44.777875
5176,2453,35,A,2024-10-22 05:22:44.777879
5177,707,28,C,2024-09-02 05:22:44.777884
5178,2976,20,C,2024-07-29 05:22:44.777888
5179,4748,41,B,2024-08-24 05:22:44.777893
5180,2303,24,D,2024-10-15 05:22:44.777897
5181,3436,46,C,2024-08-27 05:22:44.777901
5182,1075,9,B,2024-09-30 05:22:44.777905
5183,4476,3,F,2024-10-15 05:22:44.777910
5184,2010,34,F,2024-10-11 05:22:44.777914
5185,4827,12,D,2024-08-07 05:22:44.777919
5186,274,6,F,2024-08-17 05:22:44.777923
5187,2063,39,C,2024-08-06 05:22:44.777927
5188,1642,12,C,2024-10-23 05:22:44.777931
5189,3674,16,A,2024-08-10 05:22:44.777935
5190,1525,10,F,2024-10-23 05:22:44.777940
5191,3514,14,C,2024-08-29 05:22:44.777965
5192,1826,12,D,2024-09-24 05:22:44.777974
5193,148,25,A,2024-10-24 05:22:44.777979
5194,2859,39,F,2024-10-22 05:22:44.777983
5195,786,20,A,2024-09-13 05:22:44.777987
5196,2712,9,F,2024-08-21 05:22:44.777992
5197,1314,31,B,2024-07-29 05:22:44.777996
5198,2411,45,A,2024-09-15 05:22:44.778000
5199,2103,13,A,2024-08-13 05:22:44.778004
5200,1088,17,F,2024-08-09 05:22:44.778009
5201,3556,10,D,2024-08-18 05:22:44.778013
5202,2216,9,D,2024-09-10 05:22:44.778017
5203,1783,22,F,2024-08-16 05:22:44.778022
5204,4752,18,D,2024-09-09 05:22:44.778026
5205,2668,43,A,2024-10-18 05:22:44.778050
5206,1083,6,F,2024-09-12 05:22:44.778054
5207,4158,17,D,2024-08-08 05:22:44.778059
5208,969,23,C,2024-10-09 05:22:44.778063
5209,924,6,B,2024-08-24 05:22:44.778067
5210,2269,3,C,2024-08-04 05:22:44.778072
5211,3015,37,C,2024-08-06 05:22:44.778076
5212,2438,11,A,2024-10-12 05:22:44.778081
5213,1759,30,D,2024-08-21 05:22:44.778086
5214,184,21,B,2024-10-20 05:22:44.778091
5215,4607,21,B,2024-10-18 05:22:44.778095
5216,96,26,C,2024-09-13 05:22:44.778100
5217,3203,14,C,2024-08-20 05:22:44.778105
5218,602,44,C,2024-08-02 05:22:44.778127
5219,1152,29,B,2024-10-17 05:22:44.778133
5220,4746,26,A,2024-09-18 05:22:44.778138
5221,4473,17,D,2024-10-13 05:22:44.778143
5222,4557,1,A,2024-08-06 05:22:44.778148
5223,2774,11,F,2024-10-14 05:22:44.778152
5224,3572,25,D,2024-08-06 05:22:44.778157
5225,2875,2,B,2024-08-09 05:22:44.778162
5226,4635,33,F,2024-10-21 05:22:44.778167
5227,3136,35,D,2024-08-12 05:22:44.778171
5228,2807,26,B,2024-10-18 05:22:44.778176
5229,4317,38,A,2024-08-19 05:22:44.778181
5230,977,41,A,2024-08-15 05:22:44.778187
5231,3490,10,C,2024-09-23 05:22:44.778209
5232,2900,1,C,2024-07-31 05:22:44.778214
5233,63,16,F,2024-09-21 05:22:44.778219
5234,932,11,D,2024-07-28 05:22:44.778223
5235,2482,8,D,2024-07-31 05:22:44.778227
5236,2698,37,A,2024-08-19 05:22:44.778232
5237,39,25,C,2024-10-20 05:22:44.778236
5238,959,50,C,2024-09-20 05:22:44.778240
5239,4629,46,A,2024-08-22 05:22:44.778244
5240,3458,23,D,2024-07-30 05:22:44.778249
5241,1089,21,C,2024-08-07 05:22:44.778253
5242,1695,37,A,2024-10-10 05:22:44.778257
5243,1061,22,F,2024-09-17 05:22:44.778261
5244,842,16,B,2024-08-19 05:22:44.778265
5245,3459,42,A,2024-08-12 05:22:44.778270
5246,3723,32,B,2024-08-08 05:22:44.778292
5247,4749,12,A,2024-08-19 05:22:44.778297
5248,2348,16,D,2024-09-23 05:22:44.778301
5249,4630,16,D,2024-09-21 05:22:44.778305
5250,1947,46,A,2024-08-26 05:22:44.778310
5251,3481,10,D,2024-10-01 05:22:44.778314
5252,3663,45,D,2024-09-05 05:22:44.778318
5253,3338,46,F,2024-10-06 05:22:44.778323
5254,4599,31,B,2024-08-10 05:22:44.778327
5255,3494,15,B,2024-09-08 05:22:44.778331
5256,772,22,F,2024-08-21 05:22:44.778336
5257,1605,3,B,2024-08-19 05:22:44.778340
5258,551,46,D,2024-10-24 05:22:44.778344
5259,1173,36,A,2024-09-28 05:22:44.778349
5260,3029,1,F,2024-07-31 05:22:44.778371
5261,178,45,C,2024-08-19 05:22:44.778376
5262,4171,17,C,2024-08-29 05:22:44.778380
5263,3347,26,F,2024-08-12 05:22:44.778384
5264,2400,24,B,2024-09-01 05:22:44.778389
5265,1895,11,A,2024-09-01 05:22:44.778393
5266,4362,4,D,2024-10-14 05:22:44.778397
5267,1477,9,F,2024-09-24 05:22:44.778402
5268,97,23,A,2024-10-05 05:22:44.778406
5269,4577,17,F,2024-07-29 05:22:44.778410
5270,3023,24,C,2024-08-12 05:22:44.778414
5271,1026,47,A,2024-10-17 05:22:44.778419
5272,3215,31,C,2024-09-12 05:22:44.778423
5273,2208,7,C,2024-10-03 05:22:44.778428
5274,2046,21,F,2024-09-10 05:22:44.778451
5275,2961,8,A,2024-07-29 05:22:44.778457
5276,3462,11,B,2024-08-26 05:22:44.778461
5277,1242,39,C,2024-09-18 05:22:44.778466
5278,225,36,C,2024-10-09 05:22:44.778471
5279,887,46,A,2024-08-24 05:22:44.778475
5280,3778,15,C,2024-08-01 05:22:44.778479
5281,4968,47,A,2024-08-18 05:22:44.778483
5282,3465,32,A,2024-08-26 05:22:44.778488
5283,1320,7,C,2024-08-29 05:22:44.778493
5284,2458,11,D,2024-08-22 05:22:44.778497
5285,2052,5,D,2024-09-09 05:22:44.778502
5286,731,2,A,2024-10-21 05:22:44.778506
5287,2387,31,B,2024-09-16 05:22:44.778527
5288,4047,42,F,2024-08-31 05:22:44.778535
5289,3464,16,D,2024-08-22 05:22:44.778540
5290,3719,45,C,2024-10-22 05:22:44.778544
5291,2672,42,F,2024-10-01 05:22:44.778548
5292,2393,46,F,2024-09-20 05:22:44.778554
5293,2647,39,B,2024-09-07 05:22:44.778559
5294,1630,3,B,2024-08-01 05:22:44.778563
5295,729,27,C,2024-09-25 05:22:44.778568
5296,4652,9,A,2024-09-28 05:22:44.778572
5297,3382,3,D,2024-08-05 05:22:44.778577
5298,4399,3,F,2024-10-08 05:22:44.778582
5299,4041,6,F,2024-09-07 05:22:44.778586
5300,1123,1,D,2024-08-29 05:22:44.778590
5301,4097,19,A,2024-08-04 05:22:44.778612
5302,4840,44,C,2024-10-22 05:22:44.778617
5303,4114,42,C,2024-08-18 05:22:44.778621
5304,603,28,B,2024-08-09 05:22:44.778626
5305,4161,20,B,2024-09-10 05:22:44.778630
5306,1403,45,A,2024-09-11 05:22:44.778635
5307,4330,49,D,2024-09-30 05:22:44.778639
5308,3546,29,C,2024-10-18 05:22:44.778643
5309,2382,8,C,2024-09-24 05:22:44.778648
5310,1875,21,D,2024-08-20 05:22:44.778652
5311,119,45,A,2024-08-01 05:22:44.778657
5312,456,42,B,2024-08-29 05:22:44.778661
5313,3436,41,B,2024-09-02 05:22:44.778666
5314,1729,50,C,2024-09-15 05:22:44.778670
5315,1097,38,D,2024-08-17 05:22:44.778692
5316,4938,37,F,2024-08-04 05:22:44.778697
5317,1867,34,F,2024-09-08 05:22:44.778701
5318,2207,13,C,2024-09-20 05:22:44.778706
5319,1184,32,D,2024-08-28 05:22:44.778710
5320,2863,29,B,2024-08-25 05:22:44.778714
5321,4587,15,B,2024-10-08 05:22:44.778719
5322,703,23,D,2024-07-30 05:22:44.778723
5323,1618,19,D,2024-08-25 05:22:44.778728
5324,3342,29,A,2024-08-29 05:22:44.778732
5325,3942,7,D,2024-08-12 05:22:44.778736
5326,3067,40,A,2024-10-11 05:22:44.778741
5327,1423,43,C,2024-08-30 05:22:44.778746
5328,753,35,F,2024-10-10 05:22:44.778750
5329,1511,49,D,2024-10-09 05:22:44.778773
5330,2318,5,F,2024-08-22 05:22:44.778779
5331,710,13,F,2024-09-01 05:22:44.778784
5332,84,12,D,2024-07-29 05:22:44.778788
5333,553,7,C,2024-10-19 05:22:44.778793
5334,136,7,D,2024-07-31 05:22:44.778797
5335,118,36,A,2024-10-01 05:22:44.778802
5336,1504,2,B,2024-10-17 05:22:44.778808
5337,182,24,A,2024-09-11 05:22:44.778812
5338,1058,48,A,2024-10-08 05:22:44.778816
5339,3215,20,D,2024-09-03 05:22:44.778821
5340,2895,7,A,2024-08-22 05:22:44.778826
5341,1937,2,F,2024-09-09 05:22:44.778830
5342,445,43,B,2024-09-25 05:22:44.778854
5343,3985,40,A,2024-09-19 05:22:44.778859
5344,4567,46,C,2024-08-08 05:22:44.778864
5345,4125,2,B,2024-08-25 05:22:44.778869
5346,250,20,C,2024-10-04 05:22:44.778873
5347,3843,48,B,2024-08-01 05:22:44.778878
5348,1748,20,C,2024-09-13 05:22:44.778883
5349,851,15,A,2024-09-16 05:22:44.778887
5350,3420,43,A,2024-10-23 05:22:44.778892
5351,870,28,A,2024-09-18 05:22:44.778897
5352,461,4,B,2024-07-28 05:22:44.778902
5353,1070,22,F,2024-09-22 05:22:44.778906
5354,3871,2,D,2024-08-08 05:22:44.778911
5355,116,41,F,2024-08-15 05:22:44.778934
5356,1611,49,C,2024-08-19 05:22:44.778940
5357,3748,23,B,2024-09-23 05:22:44.778945
5358,4613,50,C,2024-10-12 05:22:44.778949
5359,2000,10,A,2024-10-16 05:22:44.778954
5360,2723,23,F,2024-08-28 05:22:44.778959
5361,1623,42,B,2024-10-24 05:22:44.778964
5362,3742,35,A,2024-09-11 05:22:44.778969
5363,624,9,C,2024-07-28 05:22:44.778973
5364,1083,34,D,2024-08-02 05:22:44.778978
5365,4234,37,D,2024-10-19 05:22:44.778982
5366,120,24,B,2024-09-01 05:22:44.778987
5367,228,37,C,2024-09-16 05:22:44.778992
5368,4843,23,C,2024-09-25 05:22:44.779014
5369,1200,44,B,2024-08-06 05:22:44.779020
5370,64,31,D,2024-10-21 05:22:44.779025
5371,3647,39,D,2024-10-13 05:22:44.779029
5372,3909,36,B,2024-08-23 05:22:44.779034
5373,4796,1,C,2024-09-12 05:22:44.779038
5374,1184,10,F,2024-10-02 05:22:44.779042
5375,2751,13,B,2024-08-30 05:22:44.779047
5376,1802,40,C,2024-09-03 05:22:44.779052
5377,2999,7,C,2024-09-28 05:22:44.779056
5378,3520,37,D,2024-08-29 05:22:44.779061
5379,2765,26,F,2024-07-28 05:22:44.779066
5380,213,13,A,2024-08-11 05:22:44.779070
5381,4633,19,F,2024-09-21 05:22:44.779093
5382,1015,2,D,2024-08-29 05:22:44.779101
5383,256,21,D,2024-08-28 05:22:44.779106
5384,1637,1,D,2024-08-14 05:22:44.779111
5385,3286,35,B,2024-09-14 05:22:44.779115
5386,4420,14,F,2024-08-28 05:22:44.779121
5387,4415,7,F,2024-10-16 05:22:44.779125
5388,37,44,C,2024-08-16 05:22:44.779130
5389,4573,9,F,2024-10-02 05:22:44.779135
5390,4129,11,C,2024-09-24 05:22:44.779139
5391,1481,15,F,2024-10-05 05:22:44.779143
5392,2622,15,D,2024-09-16 05:22:44.779150
5393,2863,2,D,2024-10-11 05:22:44.779154
5394,831,19,A,2024-09-02 05:22:44.779179
5395,3103,27,B,2024-10-21 05:22:44.779185
5396,944,24,B,2024-07-31 05:22:44.779189
5397,4131,30,F,2024-10-24 05:22:44.779193
5398,1755,50,B,2024-08-24 05:22:44.779197
5399,1430,45,C,2024-08-24 05:22:44.779202
5400,1728,11,C,2024-08-01 05:22:44.779207
5401,362,48,F,2024-09-22 05:22:44.779211
5402,452,11,D,2024-09-24 05:22:44.779215
5403,2162,4,C,2024-09-28 05:22:44.779219
5404,379,31,C,2024-07-29 05:22:44.779224
5405,162,18,C,2024-08-30 05:22:44.779229
5406,1555,4,F,2024-09-23 05:22:44.779234
5407,1033,20,C,2024-08-21 05:22:44.779256
5408,1433,10,D,2024-09-09 05:22:44.779264
5409,30,12,C,2024-08-25 05:22:44.779268
5410,3439,21,A,2024-10-21 05:22:44.779273
5411,1060,23,A,2024-08-29 05:22:44.779277
5412,1594,37,C,2024-10-15 05:22:44.779282
5413,4027,2,C,2024-08-31 05:22:44.779287
5414,1074,6,D,2024-09-24 05:22:44.779291
5415,2281,32,C,2024-09-26 05:22:44.779296
5416,153,12,D,2024-07-31 05:22:44.779300
5417,4127,10,D,2024-10-14 05:22:44.779305
5418,3269,9,B,2024-10-03 05:22:44.779310
5419,4579,39,F,2024-10-11 05:22:44.779315
5420,4613,2,A,2024-09-02 05:22:44.779319
5421,277,35,C,2024-10-12 05:22:44.779344
5422,4011,42,D,2024-08-15 05:22:44.779349
5423,3086,45,F,2024-08-22 05:22:44.779354
5424,3240,29,D,2024-08-10 05:22:44.779358
5425,2385,9,F,2024-07-27 05:22:44.779364
5426,3646,40,F,2024-09-09 05:22:44.779368
5427,2810,23,A,2024-09-15 05:22:44.779373
5428,2427,17,F,2024-09-16 05:22:44.779377
5429,1222,34,F,2024-09-08 05:22:44.779382
5430,4112,28,B,2024-10-04 05:22:44.779386
5431,2038,26,D,2024-09-30 05:22:44.779390
5432,4783,14,F,2024-08-31 05:22:44.779395
5433,4529,44,D,2024-08-18 05:22:44.779399
5434,1168,11,D,2024-08-10 05:22:44.779423
5435,1537,39,A,2024-09-01 05:22:44.779430
5436,686,11,F,2024-10-02 05:22:44.779434
5437,61,37,A,2024-08-06 05:22:44.779438
5438,1151,30,A,2024-08-28 05:22:44.779443
5439,1175,37,C,2024-08-25 05:22:44.779447
5440,2207,8,F,2024-10-15 05:22:44.779452
5441,1406,24,D,2024-07-30 05:22:44.779457
5442,2804,41,A,2024-10-04 05:22:44.779461
5443,4461,39,F,2024-07-30 05:22:44.779466
5444,1817,35,A,2024-10-24 05:22:44.779470
5445,1330,45,A,2024-09-13 05:22:44.779475
5446,3834,8,C,2024-10-05 05:22:44.779479
5447,4157,10,F,2024-08-25 05:22:44.779501
5448,2621,42,A,2024-10-17 05:22:44.779507
5449,3751,19,C,2024-08-04 05:22:44.779512
5450,2364,48,F,2024-10-15 05:22:44.779517
5451,4688,49,F,2024-09-17 05:22:44.779521
5452,4754,4,C,2024-10-16 05:22:44.779525
5453,800,6,D,2024-08-04 05:22:44.779530
5454,124,21,D,2024-10-23 05:22:44.779534
5455,4890,33,C,2024-10-18 05:22:44.779539
5456,3677,11,C,2024-08-17 05:22:44.779543
5457,831,6,A,2024-09-19 05:22:44.779548
5458,4547,13,D,2024-09-17 05:22:44.779580
5459,2225,45,F,2024-10-23 05:22:44.779589
5460,3157,13,B,2024-09-20 05:22:44.779594
5461,906,3,C,2024-08-13 05:22:44.779598
5462,470,43,A,2024-10-23 05:22:44.779603
5463,4905,30,D,2024-09-06 05:22:44.779607
5464,4927,19,B,2024-10-23 05:22:44.779612
5465,2310,41,B,2024-08-08 05:22:44.779617
5466,572,35,A,2024-10-08 05:22:44.779621
5467,1191,14,A,2024-10-17 05:22:44.779626
5468,1909,29,D,2024-10-12 05:22:44.779631
5469,2350,41,A,2024-10-02 05:22:44.779635
5470,1235,34,B,2024-09-09 05:22:44.779641
5471,1083,20,A,2024-09-24 05:22:44.779662
5472,3000,37,B,2024-08-15 05:22:44.779670
5473,2736,37,C,2024-08-18 05:22:44.779675
5474,2283,29,C,2024-07-27 05:22:44.779680
5475,4342,10,A,2024-09-26 05:22:44.779684
5476,1731,40,A,2024-08-31 05:22:44.779688
5477,1039,27,D,2024-10-19 05:22:44.779693
5478,2777,38,F,2024-10-25 05:22:44.779697
5479,970,28,B,2024-08-21 05:22:44.779702
5480,2413,41,B,2024-09-06 05:22:44.779706
5481,1396,49,B,2024-08-09 05:22:44.779711
5482,1209,8,A,2024-10-05 05:22:44.779715
5483,4697,37,B,2024-10-23 05:22:44.779719
5484,3682,10,A,2024-07-28 05:22:44.779724
5485,2295,21,C,2024-10-18 05:22:44.779747
5486,3839,13,D,2024-09-19 05:22:44.779753
5487,2238,23,B,2024-09-01 05:22:44.779758
5488,3044,23,D,2024-10-23 05:22:44.779763
5489,1076,23,A,2024-09-01 05:22:44.779767
5490,3484,9,F,2024-08-08 05:22:44.779772
5491,862,48,B,2024-10-24 05:22:44.779777
5492,2255,44,C,2024-08-16 05:22:44.779786
5493,3682,13,B,2024-10-12 05:22:44.779791
5494,2984,33,A,2024-08-13 05:22:44.779795
5495,3575,34,B,2024-09-28 05:22:44.779799
